Transaction_Id,Merchant_Id,Merchant_Name,Product_Category,Transaction_Fees,Transaction_Status,Product_Amount
AA8D45FB,MERCH_0569,ACT Fibernet,Internet Bill,12.43,Successful,7103.26
D54C1122,MERCH_0436,Yatra,Flight Booking,46.98,Successful,4445.95
48A3A5F0,MERCH_0395,Axis Bank,Loan Repayment,25.09,Successful,2780.17
1645C09F,MERCH_0280,Idea,Mobile Recharge,48.59,Successful,673.1
C3D07E21,MERCH_0893,Treebo,Hotel Booking,14.18,Successful,9405.49
5E81C014,MERCH_0239,Unacademy,Education Fee,38.28,Failed,9017.49
A1824B8F,MERCH_0568,Free Fire,Gaming Credits,46.85,Successful,3803.65
65C38DB0,MERCH_0126,Idea,Mobile Recharge,18.64,Successful,1930.7
E9468FC6,MERCH_0693,Goibibo,Bus Ticket,23.52,Successful,6166.77
B1BFE534,MERCH_0041,Unacademy,Education Fee,10.0,Successful,3598.0
80A8D80C,MERCH_0398,Meru,Taxi Fare,32.59,Successful,2070.92
E36CF40E,MERCH_0798,Chennai Metro Water,Water Bill,8.89,Successful,6537.79
A7F3CEEA,MERCH_0792,Jio Fiber,Internet Bill,15.81,Successful,3623.03
E891EFE4,MERCH_0606,Fab Hotels,Hotel Booking,8.92,Successful,1291.27
82CC5BBC,MERCH_0024,BYJU'S,Education Fee,36.57,Successful,9073.58
97C041CA,MERCH_0126,BSNL,Mobile Recharge,40.05,Successful,3650.72
48283105,MERCH_0580,Unacademy,Education Fee,14.6,Successful,960.14
682722B1,MERCH_0183,Carnival Cinemas,Movie Ticket,6.49,Successful,3054.31
79B43C67,MERCH_0413,BSNL Broadband,Internet Bill,14.01,Successful,1957.32
5524D2AE,MERCH_0866,Ixigo,Flight Booking,10.78,Successful,4053.87
9823E18C,MERCH_0052,Lifestyle,Gift Card,42.47,Successful,9882.48
AA7355FE,MERCH_0790,Domino's,Food Delivery,20.49,Successful,4220.89
5FEC1588,MERCH_0152,CESC,Electricity Bill,4.01,Successful,3831.32
F133F4C3,MERCH_0955,Amazon Pantry,Grocery Shopping,29.08,Successful,4874.87
B5E30AC9,MERCH_0032,Lifestyle,Gift Card,49.45,Successful,2199.81
C34363BA,MERCH_0682,Reliance Energy,Electricity Bill,48.43,Successful,3686.71
7BEB37CD,MERCH_0027,Netflix,Streaming Service,40.46,Successful,1476.73
6E65B8B0,MERCH_0468,Jio,Mobile Recharge,21.78,Successful,5060.36
D64C272E,MERCH_0855,Nature's Basket,Grocery Shopping,36.47,Successful,3327.75
51810398,MERCH_0535,Snapdeal,Online Shopping,3.45,Successful,3768.06
449DB251,MERCH_0375,Uber Eats,Food Delivery,3.78,Pending,9952.88
A1FC2C2E,MERCH_0616,Foodpanda,Food Delivery,42.74,Successful,6034.05
764D18B4,MERCH_0691,Adani Gas,Gas Bill,17.85,Successful,5040.32
14EB6049,MERCH_0634,BSNL,Mobile Recharge,16.74,Successful,8484.46
A3D52ABF,MERCH_0390,Fab Hotels,Hotel Booking,25.84,Successful,7092.48
D214E05F,MERCH_0842,ICICI Prudential,Insurance Premium,7.75,Successful,4387.71
571C9C24,MERCH_0036,Adani Gas,Gas Bill,33.11,Successful,5775.53
127FCFFB,MERCH_0884,PUBG Mobile,Gaming Credits,28.51,Successful,158.17
7164A623,MERCH_0054,Mumbai Water,Water Bill,41.27,Successful,1137.97
CA5B4BDD,MERCH_0238,Airbnb,Hotel Booking,25.96,Successful,603.83
FC3498DF,MERCH_0997,Snapdeal,Online Shopping,29.23,Successful,320.89
9FDEAC65,MERCH_0804,SonyLIV,Streaming Service,28.35,Failed,8363.57
8DB2CE63,MERCH_0474,Vedantu,Education Fee,16.9,Successful,3905.05
C7480C4E,MERCH_0585,Coursera,Education Fee,0.04,Successful,5060.74
FB5CF9B6,MERCH_0072,BSES,Electricity Bill,24.67,Successful,4555.47
ECEAAE6A,MERCH_0749,SBI,Loan Repayment,28.96,Successful,3286.54
2915BC8A,MERCH_0933,Zomato,Food Delivery,22.03,Successful,252.02
F1244151,MERCH_0080,Amazon Prime,Streaming Service,1.13,Successful,4995.58
7C0AF7CB,MERCH_0627,Delhi Jal Board,Water Bill,10.81,Successful,3744.66
EEDBCD47,MERCH_0459,Nykaa,Online Shopping,3.93,Successful,907.07
B941B10E,MERCH_0150,Goibibo,Bus Ticket,13.47,Successful,2387.88
46C05575,MERCH_0168,Zomato,Food Delivery,42.1,Successful,8855.04
6A207895,MERCH_0022,Hathway,Internet Bill,49.72,Successful,1317.0
C6C04FFC,MERCH_0335,Free Fire,Gaming Credits,18.47,Successful,9712.01
2D6F2CA8,MERCH_0085,BSES,Electricity Bill,44.55,Successful,694.38
8D5FF068,MERCH_0082,Netflix,Streaming Service,37.48,Successful,5291.45
AF9402A6,MERCH_0121,Delhi Jal Board,Water Bill,42.14,Successful,1709.11
1FE20784,MERCH_0071,NoBroker,Rent Payment,17.9,Successful,2435.87
8C4C95F8,MERCH_0385,Reliance Energy,Electricity Bill,48.72,Successful,7602.76
31E8EBFA,MERCH_0406,HDFC Bank,Loan Repayment,13.74,Successful,7256.41
8231025F,MERCH_0008,PVR Cinemas,Movie Ticket,21.32,Successful,1348.84
7871A310,MERCH_0976,Minecraft,Gaming Credits,31.27,Successful,1139.75
AA38BCC0,MERCH_0299,ZEE5,Streaming Service,26.88,Successful,7151.28
18C96A71,MERCH_0840,BigBasket,Grocery Shopping,44.78,Successful,8968.63
62680A87,MERCH_0357,ZEE5,Streaming Service,43.96,Successful,6936.98
292B2491,MERCH_0877,OYO Rooms,Hotel Booking,27.03,Successful,2536.14
23C51EDD,MERCH_0301,SPI Cinemas,Movie Ticket,22.11,Successful,3455.9
537B0B02,MERCH_0889,Udemy,Education Fee,6.88,Successful,4317.53
61DC2302,MERCH_0737,SBI Life,Insurance Premium,7.59,Successful,6608.95
21F58DC1,MERCH_0129,HDFC Bank,Loan Repayment,41.67,Successful,8155.39
BC73BE1B,MERCH_0547,Paytm Bus,Bus Ticket,19.71,Successful,4473.69
53AB9343,MERCH_0806,ICICI Prudential,Insurance Premium,30.93,Successful,3079.35
2FA1E8AF,MERCH_0468,CESC,Electricity Bill,6.64,Successful,1363.75
266CC2C4,MERCH_0275,Goibibo,Bus Ticket,16.92,Successful,10.09
6437A33D,MERCH_0585,Bharat Gas,Gas Bill,6.74,Pending,2787.76
716E5593,MERCH_0609,PVR Cinemas,Movie Ticket,22.49,Pending,3576.38
D3E975C3,MERCH_0792,Shoppers Stop,Gift Card,45.41,Successful,8295.75
CB4CA976,MERCH_0655,RedBus,Bus Ticket,29.23,Successful,9818.35
4B580F77,MERCH_0345,Delhi Jal Board,Water Bill,48.52,Successful,4367.73
47B49880,MERCH_0004,Roblox,Gaming Credits,21.28,Successful,5294.92
6593562B,MERCH_0555,Hyderabad Water Board,Water Bill,14.48,Successful,6807.41
2B54BE8D,MERCH_0865,Uber,Taxi Fare,24.81,Successful,6499.04
37CFD13F,MERCH_0366,Ixigo,Flight Booking,32.98,Failed,3512.44
A1C36686,MERCH_0054,ZEE5,Streaming Service,15.51,Successful,8644.74
90DC5E46,MERCH_0325,Uber,Taxi Fare,6.77,Successful,1714.62
195E6D14,MERCH_0294,Adani Gas,Gas Bill,27.89,Successful,3771.43
1E384177,MERCH_0306,Gujarat Gas,Gas Bill,40.53,Successful,2764.94
7632463D,MERCH_0363,Snapdeal,Online Shopping,17.62,Successful,2355.03
14018770,MERCH_0153,Treebo,Hotel Booking,32.71,Successful,412.96
55398AC3,MERCH_0725,Amazon Pay,Gift Card,40.02,Successful,4519.11
7E4E4FF8,MERCH_0834,ICICI Bank,Loan Repayment,6.87,Successful,2652.52
7366A9B7,MERCH_0619,Idea,Mobile Recharge,5.47,Successful,3247.97
F1AA3905,MERCH_0487,Cleartrip,Flight Booking,35.06,Successful,9008.94
5C6C42DF,MERCH_0157,Bangalore Water Supply,Water Bill,19.2,Successful,9156.22
F82CF3B8,MERCH_0149,Hyderabad Water Board,Water Bill,29.91,Successful,2457.12
49357E3B,MERCH_0312,Mahanagar Gas,Gas Bill,29.84,Successful,1155.75
9059E97A,MERCH_0687,OYO Rooms,Hotel Booking,21.81,Successful,6518.27
6C8314C5,MERCH_0544,Nykaa,Online Shopping,5.22,Successful,6194.97
8C61C983,MERCH_0490,Flipkart Supermart,Grocery Shopping,6.97,Successful,44.43
7CC82E52,MERCH_0589,Mumbai Water,Water Bill,25.14,Successful,2895.36
6.18E+91,MERCH_0070,Airbnb,Rent Payment,8.52,Successful,1773.25
1A532B26,MERCH_0189,Housing.com,Rent Payment,15.72,Successful,3135.95
0D3FB579,MERCH_0963,Nature's Basket,Grocery Shopping,34.46,Successful,7415.59
4156B0C0,MERCH_0219,Cinepolis,Movie Ticket,7.81,Successful,6247.69
18D31CC1,MERCH_0083,BSNL,Mobile Recharge,41.26,Successful,4732.76
890DADA3,MERCH_0655,SPI Cinemas,Movie Ticket,47.21,Successful,7074.53
45950386,MERCH_0786,Hathway,Internet Bill,7.87,Successful,7166.43
6E9CE1FB,MERCH_0452,Indraprastha Gas,Gas Bill,25.31,Successful,7546.0
4EBC414E,MERCH_0335,Housing.com,Rent Payment,16.07,Successful,2775.3
EC71BF74,MERCH_0067,Housing.com,Rent Payment,14.33,Successful,2258.97
B87E74B3,MERCH_0972,MakeMyTrip,Hotel Booking,11.59,Successful,1831.1
4DD59F12,MERCH_0391,Goibibo,Bus Ticket,34.82,Successful,6824.01
DDE14386,MERCH_0610,Jio,Mobile Recharge,49.55,Successful,153.14
B0E2FD3C,MERCH_0576,MakeMyTrip,Hotel Booking,38.83,Successful,8593.08
E6C703A4,MERCH_0872,Mahanagar Gas,Gas Bill,6.54,Successful,1369.03
59E758B7,MERCH_0753,Jugnoo,Taxi Fare,25.19,Pending,8392.3
4DAAFA2E,MERCH_0629,Treebo,Hotel Booking,1.02,Successful,1637.09
BA69DE5C,MERCH_0098,Zomato,Food Delivery,11.04,Successful,4367.71
D5DECDB6,MERCH_0416,Hotstar,Streaming Service,37.86,Successful,4418.83
F051BC49,MERCH_0693,Mumbai Water,Water Bill,13.5,Successful,268.75
D64367D7,MERCH_0901,PVR Cinemas,Movie Ticket,36.81,Successful,1794.75
E6966FE8,MERCH_0567,Adani Gas,Gas Bill,7.63,Successful,7382.21
CCB2085B,MERCH_0191,Hathway,Internet Bill,1.61,Successful,4155.44
31F303DC,MERCH_0898,Zomato,Food Delivery,17.6,Successful,404.28
5C13757A,MERCH_0005,Bajaj Finserv,Loan Repayment,17.14,Successful,7213.29
4DC553E8,MERCH_0077,HDFC Bank,Loan Repayment,12.8,Successful,2145.74
7CFB8FFD,MERCH_0649,Carnival Cinemas,Movie Ticket,38.05,Failed,4054.27
428F6951,MERCH_0469,Jio Fiber,Internet Bill,35.6,Successful,7854.31
5E5C9044,MERCH_0259,Delhi Jal Board,Water Bill,34.55,Successful,9815.22
1D4BAE2E,MERCH_0951,Swiggy,Food Delivery,32.12,Successful,7959.83
5866951F,MERCH_0372,Goibibo,Bus Ticket,35.27,Successful,6661.07
90DF37BA,MERCH_0589,Rapido,Taxi Fare,13.72,Successful,6155.17
CA1DCF51,MERCH_0496,ICICI Bank,Loan Repayment,17.3,Failed,9728.4
3538B688,MERCH_0417,Indraprastha Gas,Gas Bill,18.46,Successful,1266.93
DE86F9F1,MERCH_0680,Foodpanda,Food Delivery,17.42,Successful,7262.11
5445F5D0,MERCH_0568,SonyLIV,Streaming Service,6.44,Successful,3885.43
B07F9BAD,MERCH_0865,Nature's Basket,Grocery Shopping,16.14,Successful,4890.97
EC93087E,MERCH_0633,MakeMyTrip Bus,Bus Ticket,18.62,Successful,1796.55
548404AF,MERCH_0486,Cleartrip,Flight Booking,10.19,Successful,1189.79
AC5620DE,MERCH_0186,Bharat Gas,Gas Bill,35.49,Successful,5116.96
9.93E+05,MERCH_0639,OYO Rooms,Hotel Booking,45.64,Successful,3572.09
0A61CA25,MERCH_0897,BSES,Electricity Bill,11.61,Pending,1984.86
EA100308,MERCH_0464,SPI Cinemas,Movie Ticket,31.82,Successful,1385.33
702BD9CB,MERCH_0928,Ola,Taxi Fare,40.4,Failed,4133.04
DA658445,MERCH_0795,Netflix,Streaming Service,1.96,Successful,1768.57
926DCEF5,MERCH_0762,Treebo,Hotel Booking,33.58,Successful,3538.36
A2F25C3C,MERCH_0315,Bajaj Finserv,Loan Repayment,30.79,Successful,1764.68
4566707C,MERCH_0989,Call of Duty Mobile,Gaming Credits,28.65,Successful,723.35
2633B6D5,MERCH_0973,Myntra,Online Shopping,0.22,Successful,7991.54
CAAD9329,MERCH_0639,Jio Fiber,Internet Bill,28.71,Successful,7310.04
7D56F6FD,MERCH_0183,Uber Eats,Food Delivery,39.92,Successful,8573.4
76A26029,MERCH_0888,Vedantu,Education Fee,23.99,Successful,4313.67
9B677D2C,MERCH_0812,SonyLIV,Streaming Service,0.65,Successful,4105.71
90396B7C,MERCH_0616,Airtel,Mobile Recharge,25.07,Successful,4603.86
CF21A4FB,MERCH_0481,SonyLIV,Streaming Service,23.26,Successful,3507.5
E9D4384B,MERCH_0457,Airbnb,Hotel Booking,8.03,Failed,5258.46
C0A46F03,MERCH_0036,Max Life,Insurance Premium,35.1,Successful,9586.19
21ACA002,MERCH_0086,Flipkart Supermart,Grocery Shopping,9.73,Successful,370.81
5D225F66,MERCH_0964,ZEE5,Streaming Service,49.2,Successful,1473.57
C6DD7ED2,MERCH_0116,INOX,Movie Ticket,32.75,Successful,5124.24
E1D31AF3,MERCH_0913,Amazon,Online Shopping,7.33,Successful,1115.1
3500B2C1,MERCH_0219,Bharat Gas,Gas Bill,33.44,Successful,165.66
F8BEFE3C,MERCH_0811,NoBroker,Rent Payment,38.96,Successful,6616.82
CF75F295,MERCH_0408,Max Life,Insurance Premium,23.71,Successful,9227.55
125D438C,MERCH_0960,Fab Hotels,Hotel Booking,8.12,Successful,507.62
B55E78C3,MERCH_0350,ACT Fibernet,Internet Bill,12.22,Successful,5213.44
5CF9EC98,MERCH_0408,Domino's,Food Delivery,12.67,Successful,5025.56
3F7753CA,MERCH_0152,Delhi Jal Board,Water Bill,23.94,Successful,2059.29
B2ACC6FD,MERCH_0376,Delhi Jal Board,Water Bill,6.1,Successful,6047.14
CF49E786,MERCH_0582,SBI Life,Insurance Premium,13.84,Successful,3835.64
4F021A7B,MERCH_0573,Uber,Taxi Fare,46.81,Successful,2087.44
BB73A0E6,MERCH_0571,BYJU'S,Education Fee,38.6,Successful,8584.77
1FAD6088,MERCH_0217,OYO Life,Rent Payment,27.59,Successful,6925.24
90493BB6,MERCH_0289,Grofers,Grocery Shopping,37.11,Pending,1835.3
74260736,MERCH_0022,Fab Hotels,Hotel Booking,16.33,Successful,5174.82
45BDA0C5,MERCH_0440,ACT Fibernet,Internet Bill,46.21,Successful,5843.59
21E59B9F,MERCH_0422,Foodpanda,Food Delivery,11.93,Successful,526.51
0BA2CA79,MERCH_0912,Carnival Cinemas,Movie Ticket,36.79,Successful,4646.78
6449D3D2,MERCH_0192,Mumbai Water,Water Bill,34.77,Successful,8639.85
7F80B56D,MERCH_0288,Swiggy,Food Delivery,44.28,Successful,2500.68
683EB38C,MERCH_0172,Nature's Basket,Grocery Shopping,25.18,Successful,8156.57
916BA9BE,MERCH_0992,SBI Life,Insurance Premium,9.87,Successful,6665.95
FDFDD452,MERCH_0003,Carnival Cinemas,Movie Ticket,17.47,Successful,7493.99
38D26C2F,MERCH_0160,Minecraft,Gaming Credits,13.93,Successful,1421.74
67DBE43A,MERCH_0284,HDFC Bank,Loan Repayment,48.02,Successful,9506.95
5DE783A7,MERCH_0410,Udemy,Education Fee,45.66,Successful,3301.24
F7F79D12,MERCH_0729,ICICI Bank,Loan Repayment,15.74,Pending,6267.4
5B0C035A,MERCH_0938,Ixigo,Flight Booking,11.1,Successful,3392.59
228D5D7C,MERCH_0882,Hyderabad Water Board,Water Bill,22.67,Successful,4986.49
D1479D6B,MERCH_0326,Amazon Prime,Streaming Service,48.13,Successful,1291.54
6C95F122,MERCH_0677,Fab Hotels,Hotel Booking,45.79,Successful,3823.98
E5404120,MERCH_0316,RedBus,Bus Ticket,8.34,Successful,5998.62
7CA66E4D,MERCH_0825,Carnival Cinemas,Movie Ticket,37.97,Successful,3738.82
E79CF686,MERCH_0308,Free Fire,Gaming Credits,2.0,Successful,8011.86
3167B375,MERCH_0758,Free Fire,Gaming Credits,44.21,Pending,2359.7
D4FD3DE2,MERCH_0746,ICICI Bank,Loan Repayment,32.89,Successful,3741.75
9BC59251,MERCH_0039,Mahanagar Gas,Gas Bill,13.47,Successful,9696.92
1FAE5320,MERCH_0810,RedBus,Bus Ticket,14.18,Successful,2068.64
76A132D8,MERCH_0744,EaseMyTrip,Flight Booking,25.6,Successful,9644.72
F884F797,MERCH_0448,Bangalore Water Supply,Water Bill,16.12,Successful,9163.99
57E88D9C,MERCH_0026,INOX,Movie Ticket,5.49,Failed,5218.33
1B7E286F,MERCH_0632,BSES,Electricity Bill,10.29,Successful,9871.01
D1B5648A,MERCH_0678,PUBG Mobile,Gaming Credits,14.67,Failed,8907.5
75A9ED3C,MERCH_0481,Domino's,Food Delivery,46.23,Successful,9628.74
5CCB93DF,MERCH_0114,Airtel,Mobile Recharge,30.37,Successful,2351.54
05666D35,MERCH_0994,NoBroker,Rent Payment,22.94,Successful,5939.74
18C4E642,MERCH_0336,Bajaj Finserv,Loan Repayment,4.12,Successful,695.38
EC428973,MERCH_0643,Hathway,Internet Bill,21.99,Successful,7026.07
F679093D,MERCH_0995,Minecraft,Gaming Credits,16.94,Successful,5561.41
4185D3BA,MERCH_0607,ZEE5,Streaming Service,5.68,Successful,6838.13
69343CF1,MERCH_0031,BSNL Broadband,Internet Bill,46.17,Successful,957.38
D4B22C0A,MERCH_0471,MSEDCL,Electricity Bill,17.25,Successful,3945.67
F3E9A6C5,MERCH_0758,Hyderabad Water Board,Water Bill,33.21,Pending,9832.1
9B346C37,MERCH_0525,Coursera,Education Fee,26.06,Successful,5462.61
96AB2056,MERCH_0506,Unacademy,Education Fee,14.99,Successful,6665.69
15A686E0,MERCH_0886,Minecraft,Gaming Credits,14.31,Successful,1939.64
03D8354C,MERCH_0228,Bajaj Finserv,Loan Repayment,12.98,Successful,2055.35
18F62636,MERCH_0532,Hotstar,Streaming Service,30.57,Successful,3394.15
59D19EBE,MERCH_0488,Hyderabad Water Board,Water Bill,28.81,Successful,4029.24
A610A33D,MERCH_0616,ZEE5,Streaming Service,28.02,Successful,1926.08
9A19E040,MERCH_0762,Unacademy,Education Fee,34.22,Successful,1835.06
15AABE7F,MERCH_0532,Housing.com,Rent Payment,35.26,Successful,3358.58
DCC5FCA0,MERCH_0618,ICICI Prudential,Insurance Premium,44.91,Successful,433.88
090588A3,MERCH_0846,Grofers,Grocery Shopping,39.59,Successful,811.48
03BD6D9E,MERCH_0505,Hathway,Internet Bill,49.98,Successful,3676.64
8F20C782,MERCH_0929,Domino's,Food Delivery,5.58,Successful,587.95
1A5CDADA,MERCH_0868,Cleartrip,Flight Booking,31.77,Successful,1535.8
C961FC48,MERCH_0408,Pantaloons,Gift Card,39.48,Successful,7558.22
32E02607,MERCH_0741,Indraprastha Gas,Gas Bill,39.35,Successful,5527.71
9664D413,MERCH_0782,Yatra,Flight Booking,24.64,Successful,8916.93
DF8B2E25,MERCH_0656,Paytm Bus,Bus Ticket,23.98,Successful,7191.0
C5B98481,MERCH_0850,CESC,Electricity Bill,7.17,Successful,4599.82
B4B93C17,MERCH_0744,Coursera,Education Fee,40.87,Successful,3392.06
03EC40D2,MERCH_0977,Free Fire,Gaming Credits,10.06,Failed,3602.3
F3003014,MERCH_0276,Housing.com,Rent Payment,41.62,Successful,6859.93
2A2672B6,MERCH_0189,Meru,Taxi Fare,19.32,Successful,7794.02
F6E2E4AF,MERCH_0120,Nykaa,Online Shopping,35.87,Successful,7738.96
1CDAF2E6,MERCH_0964,Udemy,Education Fee,19.68,Successful,659.74
10260896,MERCH_0845,MakeMyTrip,Flight Booking,0.99,Successful,667.02
946A0634,MERCH_0792,Cinepolis,Movie Ticket,32.88,Successful,7951.35
43BBC2E4,MERCH_0873,Airtel Broadband,Internet Bill,32.38,Successful,3497.7
CC8F3F25,MERCH_0353,Gujarat Gas,Gas Bill,0.1,Successful,1933.25
9EE6DFF1,MERCH_0805,INOX,Movie Ticket,41.78,Successful,3726.57
8.81E+21,MERCH_0385,INOX,Movie Ticket,19.99,Successful,4333.47
6CD3B744,MERCH_0184,Indraprastha Gas,Gas Bill,44.34,Successful,9218.24
4324E6C1,MERCH_0278,Amazon Prime,Streaming Service,20.1,Successful,7129.49
386FC9FE,MERCH_0054,Flipkart,Online Shopping,31.45,Successful,6221.05
A79C7BE2,MERCH_0430,BSES,Electricity Bill,32.03,Successful,3875.53
DB338FAC,MERCH_0707,Flipkart,Online Shopping,43.94,Successful,989.17
B0ADC47D,MERCH_0267,SBI,Loan Repayment,6.2,Successful,8721.91
38C20138,MERCH_0366,Delhi Jal Board,Water Bill,30.85,Successful,8075.3
F9151B01,MERCH_0480,Tata Power,Electricity Bill,28.69,Successful,5876.05
4EA8FFBE,MERCH_0065,Coursera,Education Fee,27.12,Successful,9863.43
79853BEA,MERCH_0352,Flipkart Supermart,Grocery Shopping,35.41,Successful,6167.64
C1446E99,MERCH_0989,SPI Cinemas,Movie Ticket,15.27,Successful,2922.18
8719B96A,MERCH_0758,Meru,Taxi Fare,39.99,Successful,6166.37
283FA76A,MERCH_0975,Bharat Gas,Gas Bill,47.57,Successful,8682.3
D44ADB95,MERCH_0398,Mumbai Water,Water Bill,12.7,Successful,56.36
DF9109EC,MERCH_0673,MakeMyTrip Bus,Bus Ticket,11.82,Successful,4348.26
6B9BCA8A,MERCH_0281,Fab Hotels,Hotel Booking,33.07,Successful,1006.67
5CB1EAD0,MERCH_0963,Tata Power,Electricity Bill,28.51,Successful,1294.23
7F7A98F3,MERCH_0302,Max Life,Insurance Premium,27.05,Successful,1240.98
37B46E15,MERCH_0532,NoBroker,Rent Payment,2.24,Successful,9480.22
7FD08E53,MERCH_0762,Bangalore Water Supply,Water Bill,40.67,Successful,8653.26
28BF841B,MERCH_0012,Meru,Taxi Fare,26.95,Successful,2870.53
00BED498,MERCH_0929,Delhi Jal Board,Water Bill,43.08,Successful,4180.75
3B86174A,MERCH_0315,ACT Fibernet,Internet Bill,21.67,Pending,1605.49
97CBCD6D,MERCH_0070,OYO Life,Rent Payment,46.82,Successful,7675.9
459DC85F,MERCH_0777,SBI,Loan Repayment,8.09,Successful,1888.69
34006ADB,MERCH_0242,Cinepolis,Movie Ticket,15.18,Successful,4092.51
79B4B63B,MERCH_0093,Carnival Cinemas,Movie Ticket,14.58,Successful,4304.62
CDAB221E,MERCH_0321,ZEE5,Streaming Service,9.69,Successful,2630.55
22FE2A2F,MERCH_0882,Max Life,Insurance Premium,20.03,Successful,1366.02
727CA52D,MERCH_0388,Jio,Mobile Recharge,47.65,Successful,6573.55
B370D10E,MERCH_0615,PUBG Mobile,Gaming Credits,36.26,Successful,5272.65
943A6514,MERCH_0730,Myntra,Online Shopping,48.95,Successful,3805.3
267A5F29,MERCH_0130,Fab Hotels,Hotel Booking,34.73,Successful,2550.95
BF66B7D0,MERCH_0926,Amazon Pay,Gift Card,46.49,Successful,5162.86
E63793F5,MERCH_0981,Foodpanda,Food Delivery,39.87,Successful,5107.48
AF538471,MERCH_0951,Nestaway,Rent Payment,46.65,Successful,4051.12
AB0314D7,MERCH_0296,Yatra,Flight Booking,21.65,Successful,263.84
E51814ED,MERCH_0434,Treebo,Hotel Booking,25.32,Successful,5889.63
A49A8965,MERCH_0442,CESC,Electricity Bill,26.4,Successful,2030.78
2F017B87,MERCH_0700,Ixigo,Flight Booking,3.37,Successful,8047.25
1D771C92,MERCH_0756,Mumbai Water,Water Bill,37.18,Successful,2233.31
2917E610,MERCH_0817,Yatra,Flight Booking,10.92,Successful,3580.89
F90A7269,MERCH_0615,Shoppers Stop,Gift Card,38.33,Successful,1185.85
146FD007,MERCH_0972,Roblox,Gaming Credits,34.05,Successful,7688.95
15B9C962,MERCH_0470,AbhiBus,Bus Ticket,42.1,Successful,5791.39
21B941FF,MERCH_0969,Airbnb,Rent Payment,9.31,Successful,4809.17
BB91F6D9,MERCH_0663,CESC,Electricity Bill,45.78,Successful,5908.13
9A77B462,MERCH_0474,Myntra,Online Shopping,15.42,Successful,1758.56
599B3D23,MERCH_0776,Airtel Broadband,Internet Bill,20.0,Successful,6828.89
C003E9DF,MERCH_0747,Airbnb,Hotel Booking,4.22,Successful,3187.13
083AB0CD,MERCH_0975,Unacademy,Education Fee,47.93,Successful,4717.89
93B911E2,MERCH_0266,Jio Fiber,Internet Bill,30.48,Successful,2228.22
2A10E654,MERCH_0403,Grofers,Grocery Shopping,1.0,Successful,5106.82
BC868677,MERCH_0867,Hotstar,Streaming Service,30.77,Successful,6250.11
F7E859D5,MERCH_0153,Flipkart Supermart,Grocery Shopping,0.83,Successful,7235.08
98A52F22,MERCH_0245,Swiggy,Food Delivery,14.77,Successful,5520.51
444C298A,MERCH_0942,Indraprastha Gas,Gas Bill,25.2,Successful,5231.65
99F51945,MERCH_0894,Cinepolis,Movie Ticket,12.88,Successful,7617.89
1947657D,MERCH_0998,Netflix,Streaming Service,23.91,Successful,644.26
2CCEAD2E,MERCH_0932,Vedantu,Education Fee,16.2,Successful,1172.24
CBA141B5,MERCH_0693,MakeMyTrip Bus,Bus Ticket,22.58,Successful,3898.74
54472730,MERCH_0021,ZEE5,Streaming Service,37.08,Successful,4058.52
8D65B389,MERCH_0503,Cinepolis,Movie Ticket,9.25,Successful,8644.67
96A6B661,MERCH_0022,Meru,Taxi Fare,25.83,Successful,9630.8
18AC44CC,MERCH_0022,MakeMyTrip,Hotel Booking,46.54,Successful,3411.26
DEAAC3FE,MERCH_0232,Shoppers Stop,Gift Card,33.78,Successful,4516.03
9923D059,MERCH_0853,Adani Gas,Gas Bill,6.32,Successful,2075.75
F8FA8998,MERCH_0074,Nature's Basket,Grocery Shopping,1.61,Successful,5663.24
8EF87DE8,MERCH_0962,Amazon Pay,Gift Card,46.81,Successful,5089.96
5FC01B76,MERCH_0414,MakeMyTrip,Hotel Booking,31.87,Successful,4920.2
47775074,MERCH_0088,Zomato,Food Delivery,33.11,Successful,2898.12
1C7CCAC1,MERCH_0676,Swiggy,Food Delivery,4.8,Successful,5062.99
49006939,MERCH_0186,Roblox,Gaming Credits,9.34,Successful,9698.4
6EF98AB1,MERCH_0231,MakeMyTrip,Hotel Booking,9.14,Successful,1817.18
D660708A,MERCH_0618,Nature's Basket,Grocery Shopping,5.85,Successful,1090.14
794CAD76,MERCH_0232,Call of Duty Mobile,Gaming Credits,36.74,Successful,6243.96
2BA0A704,MERCH_0271,Udemy,Education Fee,39.95,Successful,1500.37
3484ED4D,MERCH_0753,ZEE5,Streaming Service,4.53,Successful,5536.84
FACC8A6D,MERCH_0575,Fab Hotels,Hotel Booking,31.25,Successful,2950.95
6163B7D2,MERCH_0661,Coursera,Education Fee,42.35,Successful,8320.81
55BADA01,MERCH_0309,Nature's Basket,Grocery Shopping,3.07,Successful,7140.95
